Kanton,Koordinaten,id_meteostat,country,wmo,icao,elevation,timezone,id_openweathermap,Ort,Region
,"47.499809,9.3958",,CH,,,,,2658993.0,Roggwil,Amriswil
,"47.5,6.66667",,FR,,,,,6429891.0,Montenois,Doubs
,"47.5,6.76667",,FR,,,,,6429981.0,Sainte-Suzanne,Doubs
,"47.5,6.83333",,FR,,,,,6429774.0,Exincourt,Doubs
,"47.5,6.85",,FR,,,,,6430004.0,Taillecourt,Doubs
,"47.5,7.16667",,FR,,,,,6441568.0,Pfetterhouse,Haut Rhin
,"47.5,8.0",,CH,,,,,2660607.0,Gipf-Oberfrick,Frick-Leibstadt
,"47.5,8.01667",,CH,,,,,2660716.0,Frick,Frick-Leibstadt
,"47.5,8.75",,CH,,,,,2657970.0,Winterthur,Pfungen-Hettlingen
,"47.5,9.7333",11101,AT,11101,,424.0,Europe/Vienna,,Bregenz,Bregenz
,"47.5,9.76667",,AT,,,,,2779459.0,Fluh,Bregenz
,"47.5,9.96435",,AT,,,,,7872665.0,Riefensberg,Bregenz
,"47.5,9.96667",,AT,,,,,2767452.0,Riefensberg,Bregenz
,"47.500172,6.76775",,FR,,,,,2980305.0,Sainte-Suzanne,Doubs
,"47.500408,8.43603",,CH,,,,,6291821.0,Totenweg,Zurzach-Bülach
,"47.500488,8.60483",,CH,,,,,6291169.0,Haller,Pfungen-Hettlingen
,"47.50061,7.16535",,FR,,,,,2987428.0,Pfetterhouse,Haut Rhin
,"47.500961,7.69698",,CH,,,,,7285868.0,Frenkendorf,Basel
,"47.501129,6.78461",,FR,,,,,3023095.0,Courcelles-lès-Montbéliard,Doubs
,"47.501171,7.55286",,CH,,,,,2658386.0,Therwil,Basel
,"47.501221,8.40125",,CH,,,,,6291630.0,Tüfwis,Zurzach-Bülach
,"47.5014,8.77438",,CH,,,,,6295099.0,Oberwinterthur (Kreis 2) / Essigfabrik,Pfungen-Hettlingen
,"47.501541,8.23122",,CH,,,,,6697288.0,Lauffohr (Brugg),Frick-Leibstadt
,"47.501659,8.86366",,CH,,,,,6294765.0,Elgg / Neu-Elgg,Pfungen-Hettlingen
,"47.501789,8.54553",,CH,,,,,7285133.0,Bachenbülach,Zurzach-Bülach
,"47.501919,9.3922",,CH,,,,,7286930.0,Roggwil (TG),Amriswil
,"47.502071,8.71625",,CH,,,,,6295082.0,Stadt Winterthur (Kreis 1) / Neuwiesen,Pfungen-Hettlingen
,"47.502129,8.25554",,CH,,,,,2658237.0,Untersiggenthal,Frick-Leibstadt
,"47.502319,8.78724",,CH,,,,,6294820.0,Rümikon,Pfungen-Hettlingen
,"47.50238,8.79874",,CH,,,,,6295551.0,Elsau-Räterschen,Pfungen-Hettlingen
,"47.502499,8.34729",,CH,,,,,2658256.0,Ehrendingen,Zurzach-Bülach
,"47.502602,8.80792",,CH,,,,,7285722.0,Elsau,Pfungen-Hettlingen
,"47.503109,9.7471",,AT,,,,,2781503.0,Bregenz,Bregenz
,"47.50317,8.54556",,CH,,,,,2661651.0,Bachenbülach,Zurzach-Bülach
,"47.50317,8.77394",,CH,,,,,2660394.0,Oberwinterthur (Kreis 2) / Hegi,Pfungen-Hettlingen
,"47.503948,8.53869",,CH,,,,,6291036.0,Industrie,Zurzach-Bülach
,"47.504002,8.59477",,CH,,,,,6291134.0,Embrach / Embrach (Dorfkern),Pfungen-Hettlingen
,"47.50465,7.86598",,CH,,,,,7285415.0,Buus,Rheinfelden
,"47.505249,6.87075",,FR,,,,,3019335.0,Étupes,Doubs
,"47.505421,7.86476",,CH,,,,,2661297.0,Buus,Rheinfelden
,"47.505569,8.60227",,CH,,,,,6291170.0,Chüng,Pfungen-Hettlingen
,"47.505611,8.59406",,CH,,,,,2660913.0,Embrach,Pfungen-Hettlingen
,"47.505711,8.73372",,CH,,,,,6295078.0,Stadt Winterthur (Kreis 1) / Lind,Pfungen-Hettlingen
,"47.505959,8.7515",,CH,,,,,6295092.0,Oberwinterthur (Kreis 2) / Talacker,Pfungen-Hettlingen
,"47.50618,8.71563",,CH,,,,,6295148.0,Veltheim (Kreis 5) / Blumenau,Pfungen-Hettlingen
,"47.506378,6.91279",,FR,,,,,3021822.0,Dampierre-les-Bois,Doubs
,"47.506729,8.25647",,CH,,,,,7287386.0,Untersiggenthal,Frick-Leibstadt
,"47.506859,7.71648",,CH,,,,,2660719.0,Frenkendorf,Basel
,"47.506882,7.73129",,CH,,,,,2660701.0,Füllinsdorf,Basel
,"47.5075,8.50244",,CH,,,,,7286110.0,Höri,Zurzach-Bülach
,"47.507809,8.769",,CH,,,,,6458808.0,Bezirk Winterthur,Pfungen-Hettlingen
,"47.507992,8.51203",,CH,,,,,6291226.0,Höri,Zurzach-Bülach
,"47.508041,9.03025",,CH,,,,,2658355.0,Tobel,Turbenthal-Sirnach
,"47.50808,6.82748",,FR,,,,,2974413.0,Sochaux,Doubs
,"47.508492,8.59755",,CH,,,,,7285724.0,Embrach,Pfungen-Hettlingen
TG,"47.508828,9.266797",,,,,,,,Bischofszell / Sitterdorf,St.Gallen-Rorschach
,"47.50885,8.40591",,CH,,,,,7286719.0,Oberweningen,Zurzach-Bülach
,"47.509041,8.67968",,CH,,,,,6295177.0,Wülflingen (Kreis 6) / Niederfeld,Pfungen-Hettlingen
,"47.509529,7.76688",,CH,,,,,7285094.0,Arisdorf,Basel
,"47.509701,8.01416",,CH,,,,,7285871.0,Frick,Frick-Leibstadt
,"47.50988,8.4754",,CH,,,,,7286615.0,Neerach,Zurzach-Bülach
,"47.510361,8.68333",,CH,,,,,6295524.0,Wülflingen (Kreis 6),Pfungen-Hettlingen
,"47.510479,6.99963",,FR,,,,,3021629.0,Delle,Territoire de Belfort
,"47.510948,7.73196",,CH,,,,,7285876.0,Füllinsdorf,Basel
,"47.51096,8.47099",,CH,,,,,6291532.0,Neerach,Zurzach-Bülach
,"47.510979,8.6929",,CH,,,,,6295174.0,Wülflingen (Kreis 6) / Lindenplatz,Pfungen-Hettlingen
,"47.511181,8.64247",,CH,,,,,7286792.0,Pfungen,Pfungen-Hettlingen
,"47.51215,9.03847",,CH,,,,,7287314.0,Tobel-Tägerschen,Turbenthal-Sirnach
,"47.512619,8.684",,CH,,,,,6295179.0,Wülflingen (Kreis 6) / Härti,Pfungen-Hettlingen
,"47.513229,7.76515",,CH,,,,,2661721.0,Arisdorf,Basel
,"47.51329,8.90078",,CH,,,,,7670044.0,Aawangen,Turbenthal-Sirnach
,"47.51339,8.75998",,CH,,,,,6295102.0,Oberwinterthur (Kreis 2) / Guggenbühl,Pfungen-Hettlingen
,"47.513779,7.62434",,CH,,,,,2659551.0,Münchenstein,Basel
,"47.513859,8.71583",,CH,,,,,6295147.0,Veltheim (Kreis 5) / Rosenberg,Pfungen-Hettlingen
,"47.513939,8.6423",,CH,,,,,2659212.0,Pfungen,Pfungen-Hettlingen
,"47.514011,9.26776",,CH,,,,,7287636.0,Zihlschlacht-Sitterdorf,St.Gallen-Rorschach
,"47.514069,7.55786",,CH,,,,,2659321.0,Oberwil,Basel
,"47.514191,8.717",,CH,,,,,2658172.0,Veltheim (Kreis 5),Pfungen-Hettlingen
,"47.514259,8.53267",,CH,,,,,6291053.0,Bülach / Niederflachs,Zurzach-Bülach
,"47.514549,8.59146",,CH,,,,,6291139.0,Embrach / Kellersacker,Pfungen-Hettlingen
,"47.515099,9.13313",,CH,,,,,7287112.0,Schönholzerswilen,Amriswil
,"47.515228,9.4191",,CH,,,,,7285089.0,Arbon,Amriswil
,"47.516491,9.14039",,CH,,,,,2658704.0,Schönholzerswilen,Amriswil
,"47.51667,6.8",,FR,,,,,2992938.0,Montbéliard,Doubs
,"47.51667,6.83333",,FR,,,,,6429997.0,Sochaux,Doubs
,"47.51667,7.46667",,FR,,,,,6441452.0,Hagenthal-le-Bas,Haut Rhin
,"47.51667,8.43333",,CH,,,,,2661649.0,Bachs,Zurzach-Bülach
,"47.51667,9.43333",,CH,,,,,2661731.0,Arbon,Amriswil
,"47.51667,9.9",,AT,,,,,2764010.0,Sulzberg,Bregenz
,"47.516682,7.58733",,CH,,,,,6458843.0,Bezirk Arlesheim,Basel
,"47.5168,9.31643",,CH,,,,,7286595.0,Muolen,Amriswil
,"47.51685,7.55075",,CH,,,,,7286721.0,Oberwil (BL),Basel
,"47.516918,8.76863",,CH,,,,,6295536.0,Oberwinterthur (Kreis 2),Pfungen-Hettlingen
,"47.516998,8.99554",,CH,,,,,2659859.0,Lommis,Turbenthal-Sirnach
,"47.517159,8.54651",,CH,,,,,6291061.0,Bülach / Seematt,Zurzach-Bülach
,"47.5172,8.23159",,CH,,,,,2658477.0,Stilli,Frick-Leibstadt
,"47.517422,8.66323",,CH,,,,,6294931.0,Tössallmänt,Pfungen-Hettlingen
,"47.517689,8.42945",,CH,,,,,6291460.0,Hodleten,Zurzach-Bülach
,"47.518341,8.05964",,CH,,,,,2660234.0,Ittenthal,Frick-Leibstadt
,"47.51844,8.03878",,CH,,,,,6458860.0,Bezirk Laufenburg,Frick-Leibstadt
,"47.518501,7.69275",,CH,,,,,7286828.0,Pratteln,Basel
,"47.51857,7.61739",,CH,,,,,7286583.0,Münchenstein,Basel
,"47.518959,8.06219",,CH,,,,,7286155.0,Ittenthal,Frick-Leibstadt
,"47.519291,8.99322",,CH,,,,,7286368.0,Lommis,Turbenthal-Sirnach
,"47.51944,8.36667",,CH,,,,,7115579.0,Schneisingen,Zurzach-Bülach
,"47.519501,8.7564",,CH,,,,,6295111.0,Oberwinterthur (Kreis 2) / Zinzikon,Pfungen-Hettlingen
,"47.520142,8.78477",,CH,,,,,6295047.0,Wiesendangen / Wiesengrund,Pfungen-Hettlingen
,"47.52026,8.93194",,CH,,,,,2659724.0,Matzingen,Turbenthal-Sirnach
,"47.520359,7.81013",,CH,,,,,7286415.0,Magden,Rheinfelden
,"47.52047,9.25738",,CH,,,,,2657921.0,Zihlschlacht,St.Gallen-Rorschach
,"47.520618,8.63712",,CH,,,,,6294742.0,Blumetshalde,Pfungen-Hettlingen
,"47.520679,7.56443",,CH,,,,,2658508.0,Stallen,Basel
,"47.52071,7.69356",,CH,,,,,2659147.0,Pratteln,Basel
,"47.521019,9.32554",,CH,,,,,2659540.0,Muolen,Amriswil
,"47.521198,9.76848",,AT,,,,,7873736.0,Lochau,Bregenz
,"47.521358,8.65884",,CH,,,,,6294930.0,Ziegelhütten,Pfungen-Hettlingen
,"47.521702,8.78967",,CH,,,,,2658004.0,Wiesendangen / Wiesendangen (Dorf),Pfungen-Hettlingen
,"47.5219,6.83738",,FR,,,,,2969219.0,Vieux-Charmont,Doubs
,"47.521969,8.54049",,CH,,,,,2661338.0,Bülach,Zurzach-Bülach
,"47.522049,9.09713",,CH,,,,,7669695.0,Lanterswil,Amriswil
,"47.52227,7.84575",,CH,,,,,7286421.0,Maisprach,Rheinfelden
,"47.522579,6.66222",,FR,,,,,3037221.0,Arcey,Doubs
,"47.522621,8.51564",,CH,,,,,6291215.0,Hochfelden,Zurzach-Bülach
,"47.522709,7.64511",,CH,,,,,2659522.0,Muttenz,Basel
,"47.523369,8.54879",,CH,,,,,6291058.0,Bülach / Gstückt,Zurzach-Bülach
,"47.52343,7.57211",,CH,,,,,2661432.0,Bottmingen,Basel
,"47.524052,9.91429",,AT,,,,,7872670.0,Sulzberg,Bregenz
,"47.524151,6.90535",,FR,,,,,3018605.0,Fesches-le-Châtel,Doubs
,"47.524342,7.89997",,CH,,,,,7287651.0,Zuzgen,Rheinfelden
,"47.52446,8.95509",,CH,,,,,2658479.0,Stettfurt,Turbenthal-Sirnach
,"47.52449,8.97635",,CH,,,,,7670228.0,Kalthäusern,Turbenthal-Sirnach
,"47.524578,7.84705",,CH,,,,,2659786.0,Maisprach,Rheinfelden
,"47.524811,7.64905",,CH,,,,,7286607.0,Muttenz,Basel
,"47.52483,9.23853",,CH,,,,,6458871.0,Bezirk Bischofszell,Amriswil
,"47.52494,8.36168",,CH,,,,,7287103.0,Schneisingen,Zurzach-Bülach
,"47.524971,7.47783",,FR,,,,,3014088.0,Hagenthal-le-Bas,Haut Rhin
,"47.52507,8.3241",,CH,,,,,7286312.0,Lengnau,Zurzach-Bülach
,"47.525082,7.89986",,CH,,,,,2657890.0,Zuzgen,Rheinfelden
,"47.525169,8.95692",,CH,,,,,7287238.0,Stettfurt,Turbenthal-Sirnach
,"47.52523,9.20253",,CH,,,,,2660114.0,Kradolf,Amriswil
,"47.526039,8.86879",,CH,,,,,6294691.0,Bewangen,Pfungen-Hettlingen
,"47.526161,7.00158",,FR,,,,,3012298.0,Joncherey,Territoire de Belfort
,"47.526321,8.54106",,CH,,,,,6291056.0,Bülach / Soligänter,Zurzach-Bülach
,"47.526539,8.71384",,CH,,,,,6294980.0,Ober-Ohringen,Pfungen-Hettlingen
,"47.526661,8.92942",,CH,,,,,7286461.0,Matzingen,Turbenthal-Sirnach
,"47.526741,6.82604",,FR,,,,,3015292.0,Grand-Charmont,Doubs
,"47.526821,8.21486",,CH,,,,,2658120.0,Villigen,Frick-Leibstadt
,"47.527012,9.03207",,CH,,,,,2661844.0,Affeltrangen,Turbenthal-Sirnach
,"47.52726,8.79806",,CH,,,,,7287569.0,Wiesendangen,Pfungen-Hettlingen
,"47.52737,8.62211",,CH,,,,,7285627.0,Dättlikon,Pfungen-Hettlingen
,"47.527641,8.6649",,CH,,,,,2659504.0,Neftenbach / Dorf Neftenbach,Pfungen-Hettlingen
,"47.528042,8.54071",,CH,,,,,7285380.0,Bülach,Zurzach-Bülach
,"47.528431,8.50895",,CH,,,,,7286092.0,Hochfelden,Zurzach-Bülach
,"47.528679,7.81128",,CH,,,,,2659798.0,Magden,Rheinfelden
,"47.528919,9.36529",,CH,,,,,7285709.0,Egnach,Amriswil
,"47.529549,8.20721",,CH,,,,,7287478.0,Villigen,Frick-Leibstadt
,"47.529579,7.67682",,CH,,,,,2658672.0,Schweizerhalle,Basel
,"47.529999,8.83223",,CH,,,,,7285217.0,Bertschikon,Pfungen-Hettlingen
,"47.53006,9.3078",,CH,,,,,7669622.0,Hagenwil,Amriswil
,"47.530708,8.29007",,CH,,,,,7285727.0,Endingen,Zurzach-Bülach
,"47.530762,9.12329",,CH,,,,,2659671.0,Mettlen,Amriswil
,"47.530918,8.57555",,CH,,,,,2658974.0,Rorbas,Pfungen-Hettlingen
,"47.531109,6.91972",,FR,,,,,6451917.0,Méziré,Territoire de Belfort
,"47.531139,9.37282",,CH,,,,,2659482.0,Neukirch,Amriswil
,"47.53207,7.71729",,CH,,,,,7285117.0,Augst,Rheinfelden
,"47.532089,6.91872",,FR,,,,,2994002.0,Méziré,Territoire de Belfort
,"47.532108,8.24923",,CH,,,,,7287614.0,Würenlingen,Frick-Leibstadt
,"47.53307,8.58455",,CH,,,,,6291171.0,Freienstein,Pfungen-Hettlingen
,"47.533329,10.01667",,DE,,,,,2829087.0,Steibis,Oberallgäu
,"47.533329,6.85",,FR,,,,,6429917.0,Nommay,Doubs
,"47.533329,7.21667",,FR,,,,,6450662.0,Bisel,Haut Rhin
,"47.533329,9.75",,AT,,,,,2772345.0,Lochau,Bregenz
,"47.533329,9.78333",,AT,,,,,2780264.0,Eichenberg,Bregenz
,"47.533451,8.73415",,CH,,,,,6294993.0,Seuzach Dorf / Breite-Weid,Pfungen-Hettlingen
,"47.53347,9.36971",,CH,,,,,6458891.0,Bezirk Arbon,Amriswil
,"47.533562,8.25666",,CH,,,,,2657948.0,Würenlingen,Frick-Leibstadt
,"47.533939,7.98883",,CH,,,,,2660927.0,Eiken,Rheinfelden
,"47.534142,8.56841",,CH,,,,,7286949.0,Rorbas,Zurzach-Bülach
,"47.534248,8.72608",,CH,,,,,7287158.0,Seuzach,Pfungen-Hettlingen
,"47.534889,8.46651",,CH,,,,,6291797.0,Stägli,Zurzach-Bülach
,"47.535118,6.80504",,FR,,,,,3033006.0,Bethoncourt,Doubs
,"47.535191,7.50611",,CH,,,,,7287108.0,Schönenbuch,Basel
,"47.535259,7.21743",,FR,,,,,3032543.0,Bisel,Haut Rhin
,"47.53545,8.73728",,CH,,,,,2658614.0,Seuzach / Seuzach (Dorf),Pfungen-Hettlingen
,"47.535488,9.7966",,AT,,,,,7873731.0,Eichenberg,Bregenz
,"47.535568,7.71468",,CH,,,,,2661681.0,Augst,Rheinfelden
,"47.535599,8.73209",,CH,,,,,6295545.0,Seuzach Dorf,Pfungen-Hettlingen
,"47.535759,8.69652",,CH,,,,,6294923.0,Neuwingert,Pfungen-Hettlingen
,"47.536018,8.09628",,CH,,,,,2658452.0,Sulz,Frick-Leibstadt
,"47.536121,7.74212",,CH,,,,,7286170.0,Kaiseraugst,Rheinfelden
,"47.536362,8.29338",,CH,,,,,2659394.0,Endingen,Zurzach-Bülach
AG,"47.536475,8.226944",,,,,,,,Würenlingen / PSI,Frick-Leibstadt
,"47.536659,7.56783",,CH,,,,,7285248.0,Binningen,Basel
,"47.537102,7.98915",,CH,,,,,7285714.0,Eiken,Rheinfelden
,"47.53754,8.66653",,CH,,,,,7286616.0,Neftenbach,Pfungen-Hettlingen
,"47.537701,9.18497",,CH,,,,,2658455.0,Sulgen,Amriswil
,"47.5378,6.84219",,FR,,,,,2990162.0,Nommay,Doubs
,"47.537971,8.47014",,CH,,,,,7287210.0,Stadel,Zurzach-Bülach
,"47.5383,8.2294",06647,CH,06647,,334.0,Europe/Zurich,,Psi Wuerenlingen / Beznau,Frick-Leibstadt
,"47.538528,7.50572",,CH,,,,,2658708.0,Schönenbuch,Basel
,"47.538849,8.0952",,CH,,,,,7287261.0,Sulz (AG),Frick-Leibstadt
,"47.538891,8.29028",,CH,,,,,7115588.0,Endingen,Zurzach-Bülach
,"47.538929,8.85245",,CH,,,,,2660688.0,Gachnang,Pfungen-Hettlingen
,"47.539001,8.04491",,CH,,,,,7286172.0,Kaisten,Rheinfelden
,"47.539211,6.96424",,FR,,,,,3014928.0,Grandvillars,Territoire de Belfort
,"47.539539,8.78887",,CH,,,,,6295525.0,Sulz,Pfungen-Hettlingen
,"47.539661,7.72605",,CH,,,,,2660204.0,Kaiseraugst,Rheinfelden
,"47.540211,7.56932",,CH,,,,,2661499.0,Binningen,Basel
,"47.540482,7.83331",,CH,,,,,6458853.0,Bezirk Rheinfelden,Rheinfelden
,"47.54052,9.09668",,CH,,,,,7285404.0,Bussnang,Amriswil
,"47.5411,7.5836",06601,CH,06601,,316.0,Europe/Zurich,,Basel / Binningen,Basel
BL,"47.541142,7.583525",,,,,,,,Basel / Binningen,Basel
,"47.541599,8.04337",,CH,,,,,2660200.0,Kaisten,Rheinfelden
,"47.541851,8.32322",,CH,,,,,7670000.0,Vogelsang,Zurzach-Bülach
,"47.542351,9.19313",,CH,,,,,7287259.0,Sulgen,Amriswil
,"47.542641,9.38",,CH,,,,,2660932.0,Egnach,Amriswil
,"47.542789,9.28712",,CH,,,,,7285073.0,Amriswil,Amriswil
,"47.544029,7.95256",,CH,,,,,2658490.0,Stein,Rheinfelden
,"47.545059,7.53751",,CH,,,,,7285052.0,Allschwil,Basel
,"47.545059,7.91342",,CH,,,,,7286581.0,Mumpf,Rheinfelden
,"47.54517,7.95275",,CH,,,,,7287227.0,Stein,Rheinfelden
,"47.545631,7.92123",,CH,,,,,2659553.0,Mumpf,Rheinfelden
,"47.545761,8.84178",,CH,,,,,2660240.0,Islikon,Pfungen-Hettlingen
,"47.54594,8.96358",,CH,,,,,2658376.0,Thundorf,Turbenthal-Sirnach
,"47.546101,8.70532",,CH,,,,,2660353.0,Hettlingen,Pfungen-Hettlingen
,"47.546989,9.29836",,CH,,,,,2661756.0,Amriswil,Amriswil
,"47.547321,8.68523",,CH,,,,,6294899.0,Buck,Pfungen-Hettlingen
,"47.547958,8.85401",,CH,,,,,7285882.0,Gachnang,Pfungen-Hettlingen
,"47.548321,9.23366",,CH,,,,,2660873.0,Erlen,Amriswil
,"47.548641,8.696",,CH,,,,,6294853.0,Küchliberg,Pfungen-Hettlingen
,"47.54874,6.93439",,FR,,,,,2991649.0,Morvillars,Territoire de Belfort
,"47.549438,8.82145",,CH,,,,,6295048.0,Menzengrüt,Pfungen-Hettlingen
,"47.549519,8.70623",,CH,,,,,7286080.0,Hettlingen,Pfungen-Hettlingen
,"47.549789,9.35447",,CH,,,,,7287044.0,Salmsach,Amriswil
,"47.549999,10.03333",,DE,,,,,2812055.0,Weißach,Oberallgäu
,"47.549999,6.93333",,FR,,,,,6451920.0,Morvillars,Territoire de Belfort
,"47.549999,7.31667",,FR,,,,,6441659.0,Waldighofen,Haut Rhin
,"47.549999,7.58333",,CH,,,,,2661602.0,Kanton Basel-Stadt,Basel
,"47.549999,7.68333",,DE,,,,,2917698.0,Grenzach-Wyhlen,Lörrach
,"47.549999,8.55",,CH,,,,,2658396.0,Freienstein-Teufen,Zurzach-Bülach
,"47.549999,8.76667",,CH,,,,,2661011.0,Dinhard,Pfungen-Hettlingen
,"47.549999,9.65",,DE,,,,,3205639.0,Reutenen,Lindau (Bodensee)
,"47.549999,9.68333",,DE,,,,,2877550.0,Lindau,Lindau (Bodensee)
,"47.549999,9.75",,AT,,,,,2775531.0,Hörbranz,Bregenz
,"47.550362,9.15235",,CH,,,,,2661315.0,Bürglen,Amriswil
,"47.550739,7.53599",,CH,,,,,2661810.0,Allschwil,Basel
,"47.550758,9.15993",,CH,,,,,7285394.0,Bürglen (TG),Amriswil
,"47.550991,9.23602",,CH,,,,,7285751.0,Erlen,Amriswil
,"47.55122,8.79338",,CH,,,,,7286899.0,Rickenbach (ZH),Pfungen-Hettlingen
,"47.551262,7.31743",,FR,,,,,2967500.0,Waldighofen,Haut Rhin
,"47.5513,8.798",,CH,,,,,6294944.0,Rickenbach / Mühle-Hueb-Schweizi,Pfungen-Hettlingen
,"47.55191,8.79654",,CH,,,,,2659047.0,Rickenbach,Pfungen-Hettlingen
,"47.552349,8.90138",,CH,,,,,6458801.0,Bezirk Frauenfeld,Turbenthal-Sirnach
,"47.552898,7.62322",,CH,,,,,2661490.0,Birsfelden,Basel
,"47.553242,8.2291",,CH,,,,,2661526.0,Beznau,Frick-Leibstadt
,"47.553421,9.75779",,AT,,,,,7873734.0,Hörbranz,Bregenz
,"47.553478,7.62973",,CH,,,,,7285259.0,Birsfelden,Basel
,"47.553669,8.36666",,CH,,,,,7287595.0,Wislikofen,Zurzach-Bülach
,"47.553711,7.94612",,DE,,,,,2953363.0,Bad Säckingen,Waldshut
,"47.553768,8.13323",,CH,,,,,2659375.0,Oberhofen bei Etzgen,Frick-Leibstadt
,"47.5538,9.9407",D3714,DE,,,903.0,Europe/Berlin,,Oberreute,Lindau (Bodensee)
,"47.554371,7.79403",,CH,,,,,2659060.0,Rheinfelden,Rheinfelden
,"47.55492,8.02182",,DE,,,,,2867467.0,Murg,Waldshut
,"47.555161,8.76671",,CH,,,,,6294745.0,Dinhard,Pfungen-Hettlingen
,"47.555779,8.37545",,CH,,,,,7669761.0,Mellstorf,Zurzach-Bülach
,"47.555882,7.8045",,CH,,,,,7286892.0,Rheinfelden,Rheinfelden
,"47.556149,8.12536",,CH,,,,,7286696.0,Oberhofen (AG),Frick-Leibstadt
,"47.556622,8.06316",,CH,,,,,7286278.0,Laufenburg,Rheinfelden
,"47.556961,9.36889",,CH,,,,,2658849.0,Salmsach,Amriswil
,"47.5572,8.2333",06646,CH,06646,,325.0,Europe/Zurich,,Beznau (kkw),Frick-Leibstadt
AG,"47.557256,8.233325",,,,,,,,Beznau,Frick-Leibstadt
,"47.557468,8.22224",,CH,,,,,2661431.0,Böttstein,Frick-Leibstadt
,"47.557732,7.59361",,CH,,,,,7285161.0,Basel,Basel
,"47.558029,8.89636",,CH,,,,,7285861.0,Frauenfeld,Turbenthal-Sirnach
,"47.55809,8.28914",,CH,,,,,2658410.0,Tegerfelden,Zurzach-Bülach
,"47.558159,8.89854",,CH,,,,,2660727.0,Frauenfeld,Turbenthal-Sirnach
,"47.558159,9.26754",,CH,,,,,2659420.0,Oberaach,Amriswil
,"47.5582,7.9773",D4351,DE,,,295.0,Europe/Berlin,,"Säckingen, Bad (Bergseestr.)",Waldshut
,"47.5583,7.7417",EDTR0,DE,,EDTR,282.0,Europe/Berlin,,Herten,Lörrach
,"47.558399,7.57327",,CH,,,,,2661604.0,Basel,Basel
,"47.558708,8.50167",,CH,,,,,2660587.0,Glattfelden,Zurzach-Bülach
,"47.559151,7.84329",,CH,,,,,2659645.0,Möhlin,Rheinfelden
,"47.559799,6.84894",,FR,,,,,3026098.0,Châtenois-les-Forges,Territoire de Belfort
,"47.559849,8.06225",,CH,,,,,2659999.0,Laufenburg,Rheinfelden
,"47.56031,9.66694",,DE,,,,,2953353.0,Bad Schachen,Lindau (Bodensee)
,"47.560341,7.60323",,CH,,,,,7303391.0,Wettsteinquartier,Basel
,"47.560638,8.49635",,CH,,,,,7285927.0,Glattfelden,Zurzach-Bülach
,"47.560638,9.18815",,CH,,,,,2659966.0,Leimbach,Amriswil
,"47.561821,8.2802",,CH,,,,,6458788.0,Bezirk Zurzach,Zurzach-Bülach
,"47.561901,8.28483",,CH,,,,,7287286.0,Tegerfelden,Zurzach-Bülach
,"47.56192,9.03529",,CH,,,,,7285071.0,Amlikon-Bissegg,Steckborn-Müllheim
,"47.562141,8.05238",,DE,,,,,2847580.0,Rhina,Waldshut
,"47.562462,8.68368",,CH,,,,,7286060.0,Henggart,Pfungen-Hettlingen
,"47.562511,7.52684",,FR,,,,,3013592.0,Hégenheim,Haut Rhin
,"47.562569,9.04784",,CH,,,,,2661487.0,Bissegg,Steckborn-Müllheim
,"47.562721,8.68215",,CH,,,,,2660376.0,Henggart,Pfungen-Hettlingen
,"47.56287,6.91613",,FR,,,,,3030891.0,Bourogne,Territoire de Belfort
,"47.563068,8.82418",,CH,,,,,7285720.0,Ellikon an der Thur,Pfungen-Hettlingen
,"47.56329,7.85401",,CH,,,,,7286514.0,Möhlin,Rheinfelden
,"47.563541,9.35639",,CH,,,,,7286940.0,Romanshorn,Amriswil
,"47.564079,7.5949",,CH,,,,,2660148.0,Kleinbasel,Basel
,"47.564281,8.38046",,CH,,,,,7286981.0,Rümikon,Zurzach-Bülach
,"47.564701,8.54465",,CH,,,,,2658339.0,Tössriederen,Zurzach-Bülach
,"47.564899,8.75372",,CH,,,,,6294748.0,Eschlikon,Pfungen-Hettlingen
,"47.565121,8.06045",,DE,,,,,2880121.0,Laufenburg,Waldshut
,"47.56543,9.80719",,AT,,,,,7872664.0,Möggers,Bregenz
,"47.565578,8.3754",,CH,,,,,2658928.0,Rümikon,Zurzach-Bülach
,"47.565861,9.37869",,CH,,,,,2658985.0,Romanshorn,Amriswil
,"47.566582,7.60199",,CH,,,,,6458763.0,Basel-Stadt,Basel
,"47.566669,7.8",,DE,,,,,2847639.0,Rheinfelden,Lörrach
,"47.566669,8.03333",,DE,,,,,2867462.0,Murghammer,Waldshut
,"47.566669,8.25",,CH,,,,,2660985.0,Döttingen,Frick-Leibstadt
,"47.566669,8.43333",,DE,,,,,2901406.0,Hohentengen,Waldshut
,"47.566669,9.1",,CH,,,,,2658036.0,Weinfelden,Steckborn-Müllheim
,"47.566669,9.66667",,DE,,,,,2929896.0,Enzisweiler,Lindau (Bodensee)
,"47.566669,9.81667",,AT,,,,,2771321.0,Möggers,Bregenz
,"47.566669,9.95",,DE,,,,,2859325.0,Oberreute,Lindau (Bodensee)
,"47.566669,9.96667",,DE,,,,,2899253.0,Hopfen,Lindau (Bodensee)
,"47.5667,8.03333",,DE,,,,,6555918.0,Murg,Waldshut
,"47.5667,9.66667",,DE,,,,,6557192.0,Bodolz,Lindau (Bodensee)
,"47.5667,9.95",,DE,,,,,6557198.0,Oberreute,Lindau (Bodensee)
,"47.567032,8.32163",,CH,,,,,7286880.0,Rekingen,Zurzach-Bülach
