id_openweathermap,name,country,"Location Lat,Lon",region,city
2658634,Selzach,CH,"47.205311,7.45521",Solothurn,Selzach
2658635,Seltisberg,CH,"47.459469,7.71729",Basel-Landschaft,Seltisberg
2658638,Selfranga,CH,"46.861431,9.88416",Graubünden,Klosters-Serneus
2658641,Sils-Segl Maria,CH,"46.42886,9.76364",Graubünden,Sils im Engadin
2658642,Seftigen,CH,"46.787651,7.53936",Bern,Seftigen
2658646,Seewis,CH,"46.76553,9.21998",Grischun,Ilanz/Glion
2658649,Seengen,CH,"47.328522,8.20509",Aargau,Seengen
2658653,Seedorf,CH,"47.034451,7.31249",Bern,Seedorf
2658654,Seedorf,CH,"46.881989,8.61611",Uri,Seedorf
2658655,Seeberg,CH,"47.155048,7.66665",Bern,Seeberg
2658656,Zürich (Kreis 11) / Seebach,CH,"47.42181,8.54779",Zürich,Zürich
2658657,Sedrun,CH,"46.681561,8.77859",Graubünden,Tavetsch
2658658,Sédeilles,CH,"46.750019,6.93285",Vaud,Villarzel
2658660,Scuol,CH,"46.796761,10.30595",Graubünden,Scuol
2658664,Kanton Schwyz,CH,"47.083328,8.75",Schwyz,Einsiedeln
2658665,Schwyz,CH,"47.027859,8.65611",Schwyz,Schwyz
2658667,Schwendi,CH,"46.749321,7.69083",Bern,Heiligenschwendi
2658669,Schwellbrunn,CH,"47.352551,9.24894",Appenzell Ausserrhoden,Schwellbrunn
2658672,Schweizerhalle,CH,"47.529579,7.67682",Basel-Landschaft,Pratteln
2658673,Schwefelbergbad,CH,"46.715382,7.41719",Bern,Rüschegg
2658679,Schwarzenegg,CH,"46.795292,7.71685",Bern,Unterlangenegg
2658681,Schwarzenberg,CH,"47.017052,8.17261",Kanton Luzern,Schwarzenberg
2658683,Schwändi,CH,"46.933331,9.16667",Glarus,Glarus Süd
2658684,Schwanden,CH,"46.995411,9.0701",Glarus,Glarus Süd
2658687,Schwaderloch,CH,"47.585411,8.14455",Aargau,Schwaderloch
2658690,Schüpfheim,CH,"46.951611,8.01724",Kanton Luzern,Schüpfheim
2658691,Schüpfen,CH,"47.03661,7.37723",Bern,Schüpfen
2658696,Schübelbach,CH,"47.17326,8.92811",Schwyz,Schübelbach
2658699,Schrättern,CH,"46.64529,8.21103",Bern,Innertkirchen
2658701,Schötz,CH,"47.168961,7.9887",Kanton Luzern,Schötz
2658703,Schönried,CH,"46.503632,7.28756",Bern,Saanen
2658704,Schönholzerswilen,CH,"47.516491,9.14039",Thurgau,Schönholzerswilen
2658706,Schönenwerd,CH,"47.369099,8.00167",Solothurn,Schönenwerd
2658707,Schönengrund,CH,"47.327862,9.2269",Appenzell Ausserrhoden,Schönengrund
2658708,Schönenbuch,CH,"47.538528,7.50572",Basel-Landschaft,Schönenbuch
2658711,Schöneck,CH,"46.95911,8.50885",Nidwalden,Emmetten
2658714,Schöftland,CH,"47.305721,8.05138",Aargau,Schöftland
2658718,Schmitten,CH,"46.857498,7.25031",Freiburg,Schmitten
2658719,Schmitten,CH,"46.686859,9.67317",Graubünden,Schmitten
2658720,Schmerikon,CH,"47.22538,8.94836",Sankt Gallen,Schmerikon
2658721,Schmelzboden,CH,"46.700001,9.75",Grisons,Davos
2658722,Schluocht,CH,"46.829411,9.5526",Graubünden,Churwalden
2658723,Schlossrued,CH,"47.291191,8.0884",Aargau,Schlossrued
2658724,Schlieren,CH,"47.396679,8.44763",Zürich,Schlieren
2658726,Schleitheim,CH,"47.74818,8.48213",Schaffhausen,Schleitheim
2658732,Schinznach Dorf,CH,"47.446499,8.14089",Aargau,Schinznach
2658733,Schinznach Bad,CH,"47.449921,8.16833",Aargau,Brugg
2658734,Schindellegi,CH,"47.174599,8.71345",Schwyz,Feusisberg
2658738,Schiers,CH,"46.96973,9.6872",Graubünden,Schiers
2658742,Scherzingen,CH,"47.63142,9.22476",Thurgau,Scherzingen
2658743,Scherliau,CH,"46.849998,7.41667",Canton of Bern,Oberbalm
2658744,Schenkon,CH,"47.168301,8.14384",Kanton Luzern,Schenkon
2658745,Schelten,CH,"47.333462,7.54575",Bern,La Scheulte
2658746,Scheid,CH,"46.777222,9.44851",Graubünden,Domleschg
2658749,Schattdorf,CH,"46.865501,8.65466",Uri,Schattdorf
2658751,Schärligbad,CH,"46.883331,7.9",Kanton Luzern,Escholzmatt-Marbach
2658753,Scharans,CH,"46.71814,9.45903",Graubünden,Scharans
2658754,Schänis,CH,"47.15799,9.04736",Sankt Gallen,Schänis
2658755,Schangnau,CH,"46.827839,7.85988",Bern,Schangnau
2658759,Schafisheim,CH,"47.37529,8.14076",Aargau,Schafisheim
2658760,Kanton Schaffhausen,CH,"47.710339,8.63388",Schaffhausen,Schaffhausen
2658761,Schaffhausen,CH,"47.697319,8.63493",Schaffhausen,Schaffhausen
2658766,Scanfs,CH,"46.61179,9.98354",Graubünden,Scanfs
2658769,Saxon,CH,"46.150051,7.18074",Valais,Saxon
2658770,Saxeten,CH,"46.636581,7.83087",Bern,Saxeten
2658773,Savognin,CH,"46.596359,9.59825",Graubünden,Surses
2658774,Savigny,CH,"46.538441,6.73222",Vaud,Savigny
2658775,Savièse,CH,"46.251148,7.34558",Valais,Saint-Germain (Savièse)
2658777,Savagnier,CH,"47.049999,6.95",Neuchâtel,Val-de-Ruz
2658779,Saulcy,CH,"47.30238,7.15404",Jura,Saulcy
2658781,Sattel,CH,"47.082458,8.63565",Schwyz,Sattel
2658782,Satigny,CH,"46.214619,6.03553",Genève,Satigny
2658786,Sarnen,CH,"46.89851,8.25068",Obwalden,Sarnen
2658788,Sarmenstorf,CH,"47.310219,8.24949",Aargau,Sarmenstorf
2658792,Wahlkreis Sarganserland,CH,"47.049999,9.43333",Sankt Gallen,Sargans
2658793,Sargans,CH,"47.048962,9.44103",Sankt Gallen,Sargans
2658796,Sapinhaut,CH,"46.13578,7.17163",Valais,Saxon
2658805,Sankt Ursen,CH,"46.790901,7.22011",Freiburg,Sankt Ursen
2658806,Sankt Stephan,CH,"46.511681,7.39386",Bern,Sankt Stephan
2658807,Sankt Peterzell,CH,"47.317822,9.17449",Sankt Gallen,Neckertal
2658809,Sankt Peter,CH,"46.833038,9.65091",Graubünden,Sankt Peter
2658811,Sankt Niklaus,CH,"46.177059,7.80307",Wallis,Sankt Niklaus
2658813,St. Moritz,CH,"46.498402,9.83909",Graubünden,Sankt Moritz
2658816,Sankt Margrethen,CH,"47.45253,9.63741",Sankt Gallen,Sankt Margrethen
2658820,Sankt Gallenkappel,CH,"47.246681,8.97388",Sankt Gallen,Eschenbach
2658821,Kanton St. Gallen,CH,"47.25,9.25",St. Gallen,Nesslau
2658822,Sankt Gallen,CH,"47.423908,9.37477",Sankt Gallen,St. Gallen
2658826,Sankt Antoni,CH,"46.822071,7.26091",Freiburg,Tafers
2658834,Sangernboden,CH,"46.713299,7.35187",Bern,Guggisberg
2658842,Samnaun,CH,"46.943729,10.36058",Graubünden,Samnaun
2658846,Samedan,CH,"46.534168,9.87122",Graubünden,Samedan
2658847,Salvan,CH,"46.116341,7.01618",Wallis,Salvan
2658848,Salux,CH,"46.624451,9.57613",Graubünden,Surses
2658849,Salmsach,CH,"47.556961,9.36889",Thurgau,Romanshorn
2658850,Salgesch,CH,"46.310558,7.56954",Wallis,Salgesch
2658852,Sâles,CH,"46.63763,6.97363",Fribourg,Sâles
2658858,Saint-Ursanne,CH,"47.364738,7.15436",Jura,Clos du Doubs
2658860,Saint-Sulpice,CH,"46.510471,6.55897",Vaud,Saint-Sulpice
2658862,Saint-Prex,CH,"46.47963,6.45992",Vaud,Saint-Prex
2658863,Saint-Pierre-de-Clages,CH,"46.19212,7.23689",Valais,Chamoson
2658864,Saint-Maurice,CH,"46.218262,7.0032",Valais,Saint-Maurice
2658866,Saint-Luc,CH,"46.220631,7.59691",Valais,Anniviers
2658867,Saint-Livres,CH,"46.507938,6.38753",Vaud,Saint-Livres
2658868,Saint-Léonard,CH,"46.251518,7.41714",Valais,Uvrier
2658869,Saint-Jean,CH,"46.19688,7.58662",Wallis,Anniviers
2658871,Saint-Imier,CH,"47.15284,6.99692",Berne,Saint-Imier
2658872,Saint-Gingolph,FR,"46.392948,6.80322",Auvergne-Rhône-Alpes,Saint-Gingolph
2658873,Saint-Germain,CH,"46.249599,7.35256",Valais,Saint-Germain (Savièse)
2658874,Sainte-Croix,CH,"46.822029,6.50283",Vaud,Sainte-Croix
2658876,Saint-Cergue,CH,"46.4459,6.15736",Vaud,Saint-Cergue
2658877,Saint-Brais,CH,"47.306122,7.11368",Jura,Saint-Brais
2658878,Saint-Blaise,CH,"47.013229,6.98472",Neuchâtel,Saint Blaise
2658880,Saint-Aubin-Sauges,CH,"46.894192,6.77251",Neuenburg,La Grande Béroche
2658881,Saillon,CH,"46.172081,7.18488",Valais,Saillon
2658882,Saignelégier,CH,"47.256191,6.99648",Jura,Saignelégier
2658885,Sagliaz,CH,"46.616669,9.75",Graubünden,Bergün Filisur
2658891,Safien Platz,CH,"46.68259,9.31567",Graubünden,Safiental
2658892,Safenwil,CH,"47.3214,7.98122",Aargau,Safenwil
2658894,Sachseln,CH,"46.86718,8.23344",Obwalden,Sachseln
2658897,Saas-Grund,CH,"46.12281,7.93651",Valais,Saas-Grund
2658898,Saas-Fee,CH,"46.113468,7.93488",Wallis,Saas-Fee
2658902,Saas im Prättigau,CH,"46.910179,9.80865",Graubünden,Klosters-Serneus
2658903,Saanenmöser,CH,"46.516239,7.30232",Bern,Saanen
2658904,Saanen,CH,"46.489559,7.25961",Bern,Saanen
2658906,Rütti,CH,"46.988861,7.46332",Bern,Zollikofen
2658907,Rütli,CH,"46.96851,8.59268",Uri,Seelisberg
2658909,Rüti,CH,"47.256031,8.85552",Zürich,Rüti
2658910,Rüti bei Bueren,CH,"47.150002,7.4",Bern,Rüti bei Büren
2658912,Rüthi,CH,"47.2948,9.53857",Sankt Gallen,Rüthi
2658914,Ruswil,CH,"47.084251,8.12645",Kanton Luzern,Ruswil
2658916,Russin,CH,"46.186958,6.01381",Genève,Russin
2658917,Russikon,CH,"47.39669,8.77515",Zürich,Russikon
2658919,Rüschlikon,CH,"47.306881,8.55135",Zürich,Rüschlikon
2658920,Ruschein,CH,"46.785252,9.19247",Graubünden,Ilanz/Glion
2658921,Graben,CH,"46.795292,7.40246",Bern,Rüschegg Heubach
2658922,Rüschegg,CH,"46.77977,7.39167",Bern,Rüschegg Gambach
2658924,Rupperswil,CH,"47.416672,8.13333",Aargau,Auenstein
2658925,Ruppen,CH,"47.389759,9.50786",Sankt Gallen,Altstätten
2658926,Rünenberg,CH,"47.434769,7.8829",Basel-Landschaft,Rünenberg
2658927,Rümlang,CH,"47.450409,8.52993",Zürich,Rümlang
2658928,Rümikon,CH,"47.565578,8.3754",Aargau,Zurzach
2658929,Ruis,CH,"46.76667,9.15",Graubünden,Obersaxen Mundaun
2658930,Rufi,CH,"47.180679,9.04969",Sankt Gallen,Schänis
2658934,Rueras,CH,"46.75,8.68333",Uri,Silenen
2658935,Rüeggisberg,CH,"46.822159,7.4389",Bern,Rüeggisberg
2658936,Rue,CH,"46.61916,6.82225",Fribourg,Rue
2658937,Rudolfstetten,CH,"47.37101,8.38083",Aargau,Rudolfstetten-Friedlisberg
2658938,Rüdlingen,CH,"47.578259,8.57191",Schaffhausen,Rüdlingen
2658939,Rüderswil,CH,"46.98415,7.72061",Bern,Rüderswil
2658940,Rubigen,CH,"46.898682,7.5446",Bern,Rubigen
2658942,Rovray,CH,"46.784889,6.76445",Vaud,Rovray
2658944,Roveredo,CH,"46.235119,9.12622",Graubünden,Roveredo
2658945,Rougemont,CH,"46.48597,7.20916",Vaud,Rougemont
2658952,Rothrist,CH,"47.30508,7.89196",Aargau,Rothrist
2658954,Rothenthurm,CH,"47.104198,8.67585",Schwyz,Rothenthurm
2658961,Rossinière,CH,"46.466949,7.08205",Vaud,Rossinière
2658963,Rossens,CH,"46.72068,7.10369",Fribourg,Gibloux
2658968,Röschenz,CH,"47.42366,7.48024",Basel-Landschaft,Röschenz
2658969,Rorschach,CH,"47.478001,9.4903",Sankt Gallen,Rorschach
2658974,Rorbas,CH,"47.530918,8.57555",Zürich,Rorbas
2658975,Ropraz,CH,"46.61657,6.7492",Vaud,Ropraz
2658976,Root,CH,"47.114578,8.39021",Kanton Luzern,Root
2658977,Rongellen,CH,"46.674358,9.44181",Graubünden,Rongellen
2658978,Rondchâtel,CH,"47.176781,7.24652",Berne,Péry-La Heutte
2658982,Romont,CH,"46.696522,6.91898",Freiburg,Romont (FR)
2658983,Römerswil,CH,"47.168129,8.24643",Kanton Luzern,Römerswil
2658985,Romanshorn,CH,"47.565861,9.37869",Thurgau,Romanshorn
2658986,Romanel-sur-Lausanne,CH,"46.566669,6.60453",Vaud,Romanel-sur-Lausanne
2658987,Romanel,CH,"46.556149,6.51043",Vaud,Romanel-sur-Morges
2658988,Romainmôtier,CH,"46.693932,6.46086",Vaud,Romainmôtier-Envy
2658989,Rolle,CH,"46.458199,6.33499",Vaud,Rolle
2658991,Rohrbach,CH,"47.135208,7.81334",Bern,Rohrbach
2658992,Rohr,CH,"47.400002,7.95",Solothurn,Lostorf
2658993,Roggwil,CH,"47.499809,9.3958",Thurgau,Roggwil
2658994,Roggwil,CH,"47.241192,7.82141",Bern,Roggwil
2658998,Rodersdorf,CH,"47.482201,7.4576",Solothurn,Rodersdorf
2659001,Roches,CH,"47.301991,7.38127",Berne,Roches
2659008,Riva San Vitale,CH,"45.903412,8.97104",Ticino,Riva San Vitale
2659012,Ritti,CH,"46.283329,7.91667",Valais,Visp
2659021,Ringgenberg,CH,"46.701141,7.89445",Bern,Ringgenberg
2659024,Effretikon / Rikon,CH,"47.446739,8.79528",Zürich,Zell
2659026,Rigi Kaltbad,CH,"47.044151,8.46524",Kanton Luzern,Rigi Kaltbad
2659028,Riggisberg,CH,"46.81028,7.48014",Bern,Riggisberg
2659036,Riedholz,CH,"47.231579,7.56829",Solothurn,Riedholz
2659042,Ried,CH,"46.95401,7.18609",Freiburg,Ried bei Kerzers
2659043,Ried,CH,"46.431252,8.15592",Wallis,Bellwald
2659046,Riddes,CH,"46.17276,7.2236",Valais,Riddes
2659047,Rickenbach,CH,"47.55191,8.79654",Zürich,Rickenbach
2659049,Ricken,CH,"47.263248,9.04396",Sankt Gallen,Gommiswald
2659050,Richterswil,CH,"47.206219,8.69686",Zürich,Richterswil
2659053,Richenthal,CH,"47.217571,7.94459",Kanton Luzern,Reiden
2659054,Riburg,CH,"47.56781,7.83896",Aargau,Möhlin
2659055,Riaz,CH,"46.642239,7.06183",Fribourg,Riaz
2659060,Rheinfelden,CH,"47.554371,7.79403",Aargau,Rheinfelden
2659062,Rheineck,CH,"47.466301,9.59028",Sankt Gallen,Rheineck
2659064,Rhäzüns,CH,"46.798611,9.39837",Graubünden,Rhäzüns
2659069,Reusch,CH,"46.36517,7.24154",Bern,Gsteig
2659070,Renens,CH,"46.53989,6.5881",Vaud,Renens
2659071,Renan,CH,"47.126862,6.92825",Berne,Renan
2659074,Rekingen,CH,"47.570091,8.3188",Aargau,Zurzach
2659076,Reinach,CH,"47.26667,8.18333",Aargau,Reinach
2659077,Reigoldswil,CH,"47.398239,7.68718",Basel-Landschaft,Reigoldswil
2659078,Reiden,CH,"47.247189,7.97135",Kanton Luzern,Reiden
2659079,Reichenburg,CH,"47.167469,8.98304",Schwyz,Reichenburg
2659082,Rehetobel,CH,"47.426109,9.483",Appenzell Ausserrhoden,Rehetobel
2659083,Regensdorf,CH,"47.434101,8.46874",Zürich,Regensdorf
2659085,Reconvilier,CH,"47.23431,7.22239",Berne,Reconvilier
2659088,Rechthalten,CH,"46.767658,7.24028",Freiburg,Rechthalten
2659089,Rebstein,CH,"47.398121,9.58503",Sankt Gallen,Rebstein
2659091,Realta,CH,"46.734451,9.42677",Graubünden,Cazis
2659095,Elsau-Räterschen / Räterschen,CH,"47.499271,8.796",Zürich,Elsau
2659097,Raron District,CH,"46.299999,7.8",Wallis,Raron
2659098,Raron,CH,"46.311958,7.80029",Wallis,Raron
2659099,Rapperswil,CH,"47.225571,8.82228",Sankt Gallen,Rapperswil-Jona
2659102,Ranft,CH,"46.86747,8.2673",Obwalden,Sachseln
2659104,Ranflüh,CH,"46.987652,7.74019",Bern,Ranflüh
2659105,Randogne,CH,"46.313049,7.51086",Valais,Crans-Montana
2659107,Randa,CH,"46.100571,7.78403",Wallis,Randa
2659108,Rances,CH,"46.760681,6.52966",Vaud,Rances
2659109,Ramsen,CH,"47.70797,8.80949",Schaffhausen,Ramsen
2659113,Rafz,CH,"47.604382,8.54305",Zürich,Rafz
2659115,Radelfingen,CH,"47.021461,7.27178",Bern,Radelfingen
2659122,Quarten,CH,"47.100159,9.23401",Sankt Gallen,Quarten
2659126,Pura,CH,"45.986469,8.86877",Tessin,Pura
2659127,Pully,CH,"46.510269,6.66183",Vaud,Pully
2659129,Puidoux,CH,"46.500931,6.78249",Waadt,Puidoux
2659131,Provence,CH,"46.890518,6.72608",Vaud,Provence
2659136,Prilly,CH,"46.539379,6.59266",Vaud,Renens
2659140,Pregny-Chambésy,CH,"46.23333,6.13333",Genève,Pregny-Chambésy
2659141,Pregny,CH,"46.235489,6.13947",Genève,Pregny-Chambésy
2659142,Pregassona,CH,"46.02021,8.97429",Ticino,Lugano
2659147,Pratteln,CH,"47.52071,7.69356",Basel-Landschaft,Pratteln
2659150,Praroman,CH,"46.746529,7.17781",Fribourg,Le Mouret
2659152,Prangins,CH,"46.393959,6.24948",Vaud,Prangins
2659165,Poschiavo,CH,"46.324402,10.05721",Grigioni,Poschiavo
2659166,Abbaye Saint-Benoît de Port-Valais,CH,"46.371559,6.87263",Valais,Port-Valais
2659168,Port-de-Corsier,CH,"46.26582,6.2138",Genève,Corsier
2659169,Portalban,CH,"46.918541,6.95576",Fribourg,Delley-Portalban
2659170,Porsel,CH,"46.60083,6.86714",Fribourg,Le Flon
2659171,Porrentruy,CH,"47.415329,7.07522",Jura,Porrentruy
2659172,Pontresina,CH,"46.495499,9.90126",Grigioni,Pontresina
2659175,Ponthaux,CH,"46.815269,7.04142",Freiburg,Ponthaux
2659177,La Punt Chamues-ch,CH,"46.578869,9.92015",Graubünden,La-Punt
2659178,Pont-de-Nant,CH,"46.253471,7.09751",Vaud,Bex
2659180,Pleigne,CH,"47.407581,7.29056",Jura,Pleigne
2659187,Plasselb,CH,"46.734879,7.25119",Freiburg,Plasselb
2659190,Plan-les-Ouates,CH,"46.166672,6.11667",Genève,Plan-les-Ouates
2659195,Plaffeien,CH,"46.741982,7.28666",Freiburg,Plaffeien
2659202,Pignieu,CH,"46.614281,9.43807",Grischun,Andeer
2659203,Pieterlen,CH,"47.175011,7.33791",Bern,Pieterlen
2659211,Pfyn,CH,"47.59763,8.9532",Thurgau,Pfyn
2659212,Pfungen,CH,"47.513939,8.6423",Zürich,Pfungen
2659213,Pfaffhausen,CH,"47.364761,8.62375",Zürich,Pfaffhausen
2659215,Pfeffingen,CH,"47.459839,7.58975",Basel-Landschaft,Pfeffingen
2659216,Pfeffikon,CH,"47.251549,8.18069",Aargau,Reinach
2659218,Pfaffnau,CH,"47.227718,7.89719",Kanton Luzern,Pfaffnau
2659219,Pfäffikon,CH,"47.364529,8.79202",Zürich,Pfäffikon
2659227,Peseux,CH,"46.987041,6.88903",Neuchâtel,Neuchâtel
2659228,Péry,CH,"47.193981,7.24913",Berne,Péry-La Heutte
2659231,Perroy,CH,"46.468208,6.36622",Vaud,Perroy
2659232,Perrefitte,CH,"47.275681,7.34161",Berne,Perrefitte
2659233,Perlen,CH,"47.109451,8.36196",Kanton Luzern,Perlen
2659234,Penthalaz,CH,"46.610771,6.52519",Vaud,Penthalaz
2659237,Peney,CH,"46.802761,6.56124",Vaud,Vuiteboeuf
2659238,Peist,CH,"46.833309,9.67414",Graubünden,Arosa
2659243,Payerne,CH,"46.82201,6.93608",Vaud,Payerne
2659246,Paudex,CH,"46.505482,6.66819",Vaud,Pully
2659248,Paspels,CH,"46.74881,9.4447",Graubünden,Domleschg
2659250,Parpan,CH,"46.759319,9.56054",Graubünden,Churwalden
2659256,Panix,CH,"46.816669,9.11667",Grisons,Ilanz/Glion
2659258,Pampigny,CH,"46.580929,6.42941",Vaud,Hautemorges
2659260,Palézieux,CH,"46.545429,6.8325",Vaud,Oron
2659262,Pailly,CH,"46.701229,6.6754",Vaud,Pailly
2659264,Ovronnaz,CH,"46.19928,7.1685",Valais,Leytron
2659266,Ottenbach,CH,"47.28228,8.40432",Zürich,Ottenbach
2659267,Othmarsingen,CH,"47.401489,8.21852",Aargau,Othmarsingen
2659269,Otelfingen,CH,"47.460529,8.39141",Zürich,Otelfingen
2659277,Orvin,CH,"47.160679,7.21368",Berne,Orvin
2659281,Orsières,CH,"46.02903,7.14437",Valais,Orsières
2659282,Orpund,CH,"47.138908,7.30775",Bern,Orpund
2659283,Oron-la-Ville,CH,"46.571812,6.8273",Vaud,Oron
2659284,Ormont-Dessus,CH,"46.366669,7.13333",Vaud,Ormont-Dessus
2659285,Ormont-Dessous,CH,"46.366669,7.05",Vaud,Ormont-Dessous
2659286,Ormalingen,CH,"47.466358,7.861",Basel-Landschaft,Gelterkinden
2659289,Orbe,CH,"46.72504,6.53069",Vaud,Orbe
2659291,Oppens,CH,"46.713959,6.69168",Vaud,Oppens
2659292,Opfikon,CH,"47.43169,8.57588",Zürich,Opfikon
2659296,Onex,CH,"46.183331,6.1",Genf,Onex
2659297,Olten,CH,"47.349991,7.90329",Solothurn,Olten
2659298,Ollon,CH,"46.295238,6.99314",Vaud,Ollon
2659299,Ollon,CH,"46.299999,7.03333",Vaud,Ollon
2659302,Ohmstal,CH,"47.158329,7.95228",Lucerne,Schötz
2659303,Oftringen,CH,"47.316669,7.91667",Aargau,Oftringen
2659305,Oey,CH,"46.659199,7.57685",Bern,Oey
2659307,Oetwil,CH,"47.270489,8.72023",Zürich,Oetwil am See
2659310,Zürich (Kreis 11) / Oerlikon,CH,"47.40823,8.54258",Zürich,Zürich
2659311,Oensingen,CH,"47.286388,7.72305",Solothurn,Oensingen
2659312,Ocourt,CH,"47.352242,7.07827",Jura,Clos du Doubs
2659313,Ochsenboden,CH,"47.061062,8.85486",Schwyz,Unteriberg
2659314,Ochlenberg,CH,"47.149529,7.73603",Bern,Ochlenberg
2659315,Kanton Obwalden,CH,"46.849998,8.25",Obwalden,Sachseln
2659316,Obstalden,CH,"47.117081,9.15037",Glarus,Glarus Nord
2659317,Obfelden,CH,"47.26413,8.4215",Zürich,Obfelden
2659318,Oberzelg,CH,"46.783329,7.63333",Bern,Steffisburg
2659321,Oberwil,CH,"47.514069,7.55786",Basel-Landschaft,Oberwil
2659325,Wetzikon / Ober-Wetzikon,CH,"47.325142,8.80005",Zürich,Wetzikon
2659329,Oberwald,CH,"46.534569,8.34786",Wallis,Obergoms VS
2659330,Obervaz,CH,"46.700001,9.53333",Graubünden,Vaz/Obervaz
2659331,Oberuzwil,CH,"47.430759,9.12724",Sankt Gallen,Oberuzwil
2659332,Urdorf,CH,"47.385071,8.42581",Zürich,Urdorf
2659334,Tschappina,CH,"46.687538,9.38035",Graubünden,Tschappina
2659338,Oberstocken,CH,"46.717461,7.55471",Bern,Stocken-Höfen
2659339,Ober-Stammheim,CH,"47.633591,8.79335",Zürich,Stammheim
2659344,Obersiggenthal,CH,"47.487499,8.29652",Aargau,Nussbaumen
2659345,Obersiggenthal,CH,"47.487461,8.29363",Aargau,Nussbaumen
2659348,Oberschrot,CH,"46.739792,7.26896",Freiburg,Plaffeien
2659352,Oberschlatt,CH,"47.46447,8.84682",Zürich,Schlatt
2659354,Obersaxen,CH,"46.75,9.1",Graubünden,Ruis
2659355,Oberrüti,CH,"47.166729,8.39441",Aargau,Oberrüti
2659357,Oberriet,CH,"47.319881,9.56608",Sankt Gallen,Oberriet
2659358,Oberrieden,CH,"47.274441,8.57838",Zürich,Oberrieden
2659360,Oberried,CH,"46.416672,7.46667",Canton of Bern,Lenk im Simmental
2659362,Ober Rämis,CH,"46.986229,7.81766",Canton of Bern,Langnau im Emmental
2659363,Ober-Plötsch,CH,"46.788448,7.47175",Bern,Riggisberg
2659367,Oberlunkhofen,CH,"47.311501,8.39142",Aargau,Oberlunkhofen
2659372,Oberkirch,CH,"47.156422,8.11567",Kanton Luzern,Oberkirch
2659374,Oberiberg,CH,"47.040741,8.78676",Schwyz,Oberiberg
2659375,Oberhofen bei Etzgen,CH,"47.553768,8.13323",Aargau,Mettauertal
2659377,Oberhofen,CH,"46.73148,7.66903",Bern,Oberhofen am Thunersee
2659378,Oberhelfenschwil,CH,"47.356731,9.11076",Sankt Gallen,Neckertal
2659380,Oberhausen-Böschenwiesen,CH,"47.425671,8.56739",Zürich,Opfikon
2659381,Oberhallau,CH,"47.7071,8.47853",Schaffhausen,Oberhallau
2659384,Obergösgen,CH,"47.364059,7.95276",Solothurn,Obergösgen
2659385,Oberglatt,CH,"47.475761,8.51896",Zürich,Oberglatt
2659386,Obergesteln,CH,"46.514061,8.32518",Wallis,Obergoms VS
2659391,Oberentfelden,CH,"47.356392,8.04594",Aargau,Oberentfelden
2659392,Oberengstringen,CH,"47.408409,8.46515",Zürich,Oberengstringen
2659394,Endingen,CH,"47.536362,8.29338",Aargau,Endingen
2659395,Oberems,CH,"46.28154,7.69531",Wallis,Oberems
2659396,Oberembrach,CH,"47.487801,8.61828",Zürich,Oberembrach
2659397,Oberegg,CH,"47.424019,9.55134",Appenzell Innerrhoden,Oberegg
2659399,Oberdorf,CH,"47.393082,7.75122",Basel-Landschaft,Oberdorf
2659400,Oberdorf,CH,"47.230499,7.50637",Solothurn,Oberdorf
2659402,Oberdiessbach,CH,"46.833328,7.95",Lucerne,Escholzmatt-Marbach
2659404,Oberburg,CH,"47.037739,7.62652",Bern,Oberburg
2659406,Oberbuchsiten,CH,"47.30508,7.75746",Solothurn,Oberbuchsiten
2659408,Oberbipp,CH,"47.25296,7.6658",Canton of Bern,Oberbipp
2659410,Oberbazenheid,CH,"47.40852,9.0664",Sankt Gallen,Kirchberg
2659412,Oberbalm,CH,"46.873631,7.4028",Bern,Oberbalm
2659420,Oberaach,CH,"47.558159,9.26754",Thurgau,Oberaach
2659422,Nyon,CH,"46.383179,6.23955",Vaud,Nyon
2659426,Nürensdorf,CH,"47.448139,8.64908",Zürich,Nürensdorf
2659427,Nunningen,CH,"47.394501,7.62122",Solothurn,Nunningen
2659433,Novazzano,CH,"45.840729,8.98236",Ticino,Novazzano
2659434,Novalles,CH,"46.828369,6.59506",Vaud,Novalles
2659436,Nottwil,CH,"47.135689,8.13712",Kanton Luzern,Nottwil
2659437,Noréaz,CH,"46.801449,7.02784",Fribourg,Prez
2659442,Noiraigue,CH,"46.956219,6.72462",Neuchâtel,Val-de-Travers
2659443,Nohl,CH,"47.669498,8.60785",Zürich,Nohl
2659444,Nods,CH,"47.113708,7.08105",Berne,Nods
2659447,Wichtrach,CH,"46.850101,7.57748",Bern,Wichtrach
2659451,Niederurnen,CH,"47.12598,9.05428",Glarus,Glarus Nord
2659453,Sommeri,CH,"47.567501,9.28919",Thurgau,Sommeri
2659455,Niederscherli,CH,"46.885052,7.39385",Bern,Köniz
2659456,Niederrohrdorf,CH,"47.416672,8.3",Aargau,Niederrohrdorf
2659457,Niederried,CH,"46.718739,7.93238",Bern,Niederried bei Interlaken
2659461,Niederlenz,CH,"47.400791,8.1764",Aargau,Niederlenz
2659462,Niederhelfenschwil,CH,"47.474869,9.18543",Sankt Gallen,Niederhelfenschwil
2659464,Niedergösgen,CH,"47.372169,7.99122",Solothurn,Niedergösgen
2659465,Niedergesteln,CH,"46.31287,7.78218",Wallis,Niedergesteln
2659466,Niedergampel,CH,"46.312672,7.71292",Wallis,Gampel-Bratsch
