id_openweathermap,Ort,country,Koordinaten
7286261,Langnau im Emmental,CH,"46.955929,7.80964"
7286262,Langrickenbach,CH,"47.594608,9.24085"
7286263,Langwies,CH,"46.823292,9.7462"
7286264,Lantsch/Lenz,CH,"46.70697,9.57941"
7286265,La Praz,CH,"46.669739,6.42435"
7286266,La Punt-Chamues-ch,CH,"46.550831,9.93022"
7286268,La Roche,CH,"46.692661,7.16082"
7286269,La Sagne,CH,"47.047298,6.80193"
7286270,La Sarraz,CH,"46.65448,6.50482"
7286273,La Tour-de-Peilz,CH,"46.454899,6.86939"
7286274,Lauenen,CH,"46.3983,7.33845"
7286275,Lauerz,CH,"47.024792,8.58048"
7286276,Läufelfingen,CH,"47.393631,7.85572"
7286277,Laufen,CH,"47.410172,7.49014"
7286278,Laufenburg,CH,"47.556622,8.06316"
7286279,Laufen-Uhwiesen,CH,"47.67025,8.64354"
7286280,Laupen,CH,"46.910141,7.24248"
7286281,Laupersdorf,CH,"47.314232,7.65543"
7286282,Lauperswil,CH,"46.960972,7.74793"
7286283,Lausanne,CH,"46.521778,6.633"
7286284,Lausen,CH,"47.470558,7.76555"
7286285,Lauterbrunnen,CH,"46.551628,7.89369"
7286287,La Verrerie,CH,"46.599529,6.9203"
7286288,Lavertezzo,CH,"46.273891,8.86357"
7286289,Lavey-Morcles,CH,"46.20937,7.03923"
7286291,Lavin,CH,"46.782761,10.10732"
7286297,Léchelles,CH,"46.83334,7.02894"
7286298,Le Chenit,CH,"46.58078,6.20467"
7286299,Le Flon,CH,"46.604469,6.87329"
7286301,Le Glèbe,CH,"46.711342,7.02824"
7286303,Leibstadt,CH,"47.589649,8.17836"
7286306,Leissigen,CH,"46.641998,7.77952"
7286307,Le Landeron,CH,"47.064388,7.05749"
7286308,Le Lieu,CH,"46.662941,6.27946"
7286309,Le Locle,CH,"47.053169,6.74816"
7286310,Le Mont-sur-Lausanne,CH,"46.559341,6.63869"
7286311,Le Mouret,CH,"46.731831,7.18749"
7286312,Lengnau,CH,"47.52507,8.3241"
7286313,Lengnau (BE),CH,"47.181969,7.36586"
7286315,Lenk,CH,"46.425041,7.45646"
7286316,Le Noirmont,CH,"47.213661,6.94411"
7286317,Lens,CH,"46.294682,7.45805"
7286318,Lenzburg,CH,"47.385551,8.18051"
7286320,Le Pâquier (NE),CH,"47.107128,6.99121"
7286322,Les Bois,CH,"47.179489,6.89824"
7286323,Les Brenets,CH,"47.074791,6.72477"
7286324,Les Breuleux,CH,"47.205181,7.00254"
7286329,Les Genevez (JU),CH,"47.254238,7.11385"
7286330,Les Hauts-Geneveys,CH,"47.050751,6.85603"
7286331,Les Montets,CH,"46.807812,6.8581"
7286333,Les Ponts-de-Martel,CH,"46.996841,6.72664"
7286334,Les Tavernes,CH,"46.553291,6.80972"
7286336,Les Verrières,CH,"46.914951,6.47501"
7286337,Leuggern,CH,"47.580009,8.2079"
7286338,Leuk,CH,"46.293652,7.63281"
7286339,Leukerbad,CH,"46.40213,7.6277"
7286341,Leuzigen,CH,"47.170921,7.46662"
7286342,Le Vaud,CH,"46.477482,6.23367"
7286343,Leysin,CH,"46.352531,7.01114"
7286344,Leytron,CH,"46.200199,7.15597"
7286345,Lichtensteig,CH,"47.324799,9.09651"
7286346,Liddes,CH,"45.979252,7.18869"
7286348,Liesberg,CH,"47.40041,7.42372"
7286349,Liestal,CH,"47.485409,7.72569"
7286350,Ligerz,CH,"47.09222,7.14026"
7286352,Lignières,CH,"47.091228,7.05063"
7286353,Ligornetto,CH,"45.863121,8.95464"
7286355,Lindau,CH,"47.44413,8.6823"
7286356,Linden,CH,"46.848431,7.68681"
7286359,Linthal,CH,"46.863468,8.97908"
7286360,Littau,CH,"47.060669,8.25147"
7286361,Locarno,CH,"46.169739,8.83323"
7286362,Lodrino,CH,"46.288231,8.94932"
7286364,Lohn (GR),CH,"46.657379,9.42323"
7286365,Löhningen,CH,"47.703339,8.54659"
7286366,Lohn (SH),CH,"47.75573,8.67038"
7286368,Lommis,CH,"47.519291,8.99322"
7286372,Losone,CH,"46.168941,8.74207"
7286374,Lostorf,CH,"47.388512,7.93472"
7286378,Lucens,CH,"46.70916,6.83732"
7286379,Luchsingen,CH,"46.967201,9.01781"
7286383,Lugano,CH,"46.005459,8.97143"
7286390,Lungern,CH,"46.786781,8.16736"
7286398,Luterbach,CH,"47.215961,7.58677"
7286401,Luthern,CH,"47.051441,7.90784"
7286402,Lütisburg,CH,"47.396259,9.10455"
7286403,Lutry,CH,"46.515079,6.69902"
7286405,Lützelflüh,CH,"47.004539,7.69807"
7286409,Luzern,CH,"47.047138,8.32518"
7286410,Lyss,CH,"47.07653,7.31655"
7286411,Lyssach,CH,"47.066711,7.57866"
7286412,Madiswil,CH,"47.162739,7.81057"
7286414,Magadino,CH,"46.147251,8.88368"
7286415,Magden,CH,"47.520359,7.81013"
7286417,Maggia,CH,"46.26915,8.68087"
7286419,Maienfeld,CH,"47.027119,9.56247"
7286421,Maisprach,CH,"47.52227,7.84575"
7286422,Maladers,CH,"46.844688,9.57234"
7286425,Malleray,CH,"47.238091,7.26642"
7286426,Malters,CH,"47.042831,8.19013"
7286427,Malvaglia,CH,"46.434978,9.03857"
7286428,Mammern,CH,"47.641102,8.91889"
7286430,Männedorf,CH,"47.259651,8.69981"
7286432,Maracon,CH,"46.558521,6.87899"
7286433,Marbach (LU),CH,"46.855461,7.90853"
7286435,Marchissy,CH,"46.498081,6.22609"
7286441,Märstetten,CH,"47.588799,9.07739"
7286442,Marthalen,CH,"47.61821,8.63816"
7286444,Martigny,CH,"46.107231,7.08096"
7286445,Martigny-Combe,CH,"46.07016,7.03376"
7286447,Maschwanden,CH,"47.234791,8.42916"
7286453,Mastrils,CH,"46.958939,9.52912"
7286457,Matt,CH,"46.971249,9.19766"
7286460,Matzendorf,CH,"47.30484,7.62698"
7286461,Matzingen,CH,"47.526661,8.92942"
7286462,Mauborget,CH,"46.866779,6.6082"
7286463,Mauensee,CH,"47.174599,8.06251"
7286464,Maur,CH,"47.33609,8.65996"
7286468,Meggen,CH,"47.05143,8.37221"
7286470,Meierskappel,CH,"47.115559,8.44185"
7286472,Meilen,CH,"47.280449,8.65245"
7286473,Meinier,CH,"46.243,6.23511"
7286474,Meinisberg,CH,"47.161419,7.35266"
7286475,Meiringen,CH,"46.718521,8.13438"
7286476,Meisterschwanden,CH,"47.296951,8.22751"
7286477,Melchnau,CH,"47.17712,7.85616"
7286478,Melide,CH,"45.95676,8.94421"
7286480,Mellingen,CH,"47.421108,8.27415"
7286481,Mels,CH,"47.000759,9.33743"
7286483,Mendrisio,CH,"45.886219,8.99291"
7286486,Menzingen,CH,"47.169899,8.60317"
7286487,Menznau,CH,"47.067379,8.03043"
7286491,Merishausen,CH,"47.762959,8.59973"
7286494,Messen,CH,"47.0905,7.45031"
7286497,Mettmenstetten,CH,"47.247791,8.46399"
7286502,Meyrin,CH,"46.23222,6.07911"
7286503,Mézières (FR),CH,"46.684441,6.9353"
7286506,Miège,CH,"46.31443,7.54843"
7286509,Minusio,CH,"46.186691,8.81409"
7286511,Misery-Courtion,CH,"46.8582,7.08494"
7286514,Möhlin,CH,"47.56329,7.85401"
7286518,Mollens (VD),CH,"46.578701,6.35537"
7286520,Mollis,CH,"47.095211,9.09221"
7286523,Mönchaltorf,CH,"47.31279,8.72325"
7286526,Montagny (FR),CH,"46.80595,6.98557"
7286527,Montagny-près-Yverdon,CH,"46.790428,6.60979"
7286529,Montana,CH,"46.298351,7.48816"
7286531,Montcherand,CH,"46.734009,6.51077"
7286534,Montfaucon,CH,"47.278851,7.07417"
7286537,Monthey,CH,"46.240398,6.91528"
7286542,Montreux,CH,"46.45179,6.94084"
7286543,Montricher,CH,"46.603321,6.35889"
7286545,Mont-sur-Rolle,CH,"46.475342,6.33642"
7286547,Moosleerau,CH,"47.26445,8.06613"
7286553,Morens (FR),CH,"46.845749,6.90416"
7286554,Morges,CH,"46.513988,6.49321"
7286555,Mörigen,CH,"47.084229,7.21186"
7286557,Morissen,CH,"46.73484,9.17367"
7286560,Morschach,CH,"46.971489,8.64802"
7286561,Mörschwil,CH,"47.467579,9.42615"
7286562,Mosnang,CH,"47.350079,9.00901"
7286565,Moudon,CH,"46.6721,6.79101"
7286566,Moutier,CH,"47.27737,7.36165"
7286569,Muhen,CH,"47.332951,8.0627"
7286570,Mühlau,CH,"47.234711,8.38887"
7286571,Mühleberg,CH,"46.946621,7.27194"
7286575,Mühlethurnen,CH,"46.81601,7.5103"
7286578,Müllheim,CH,"47.602791,9.00367"
7286580,Mümliswil-Ramiswil,CH,"47.349289,7.67688"
7286581,Mumpf,CH,"47.545059,7.91342"
7286582,Münchenbuchsee,CH,"47.018139,7.44859"
7286583,Münchenstein,CH,"47.51857,7.61739"
7286587,Münchwilen (TG),CH,"47.481461,8.99239"
7286588,Mund,CH,"46.350811,7.92291"
7286589,Mundaun,CH,"46.754822,9.15517"
7286590,Münsingen,CH,"46.87608,7.56089"
7286591,Münster-Geschinen,CH,"46.492001,8.27504"
7286592,Münsterlingen,CH,"47.625431,9.23546"
7286595,Muolen,CH,"47.5168,9.31643"
7286596,Muotathal,CH,"46.960499,8.83849"
7286598,Murgenthal,CH,"47.257992,7.85513"
7286599,Muri,CH,"47.271278,8.33954"
7286601,Muri bei Bern,CH,"46.932381,7.5001"
7286603,Murten/Morat,CH,"46.935909,7.14296"
7286607,Muttenz,CH,"47.524811,7.64905"
7286609,Näfels,CH,"47.082279,9.00631"
7286610,Naters,CH,"46.407631,7.98295"
7286614,Neckertal,CH,"47.346142,9.16402"
7286615,Neerach,CH,"47.50988,8.4754"
7286616,Neftenbach,CH,"47.53754,8.66653"
7286620,Nesslau-Krummenau,CH,"47.232262,9.2151"
7286622,Neuchâtel,CH,"47.009418,6.9381"
7286623,Neudorf,CH,"47.175629,8.21028"
7286625,Neuenhof,CH,"47.444092,8.32512"
7286626,Neuenkirch,CH,"47.103439,8.20288"
7286627,Neuhausen am Rheinfall,CH,"47.679241,8.59938"
7286629,Neunforn,CH,"47.602322,8.77196"
7286630,Neunkirch,CH,"47.68203,8.51187"
7286633,Nidau,CH,"47.124352,7.24086"
7286634,Niederbipp,CH,"47.266201,7.7038"
7286636,Niederbüren,CH,"47.461788,9.21506"
7286638,Niedergesteln,CH,"46.336658,7.79232"
7286639,Niederglatt,CH,"47.493099,8.49879"
7286641,Niederhasli,CH,"47.468819,8.49032"
7286642,Niederhelfenschwil,CH,"47.478378,9.16564"
7286644,Niederlenz,CH,"47.403599,8.17028"
7286645,Niedermuhlern,CH,"46.857651,7.46178"
7286647,Niederösch,CH,"47.115761,7.61587"
7286650,Niederrohrdorf,CH,"47.420109,8.30133"
7286652,Niederurnen,CH,"47.126869,9.0232"
7286655,Niederwil,CH,"47.38039,8.2923"
7286657,Nods,CH,"47.123219,7.0833"
7286659,Noréaz,CH,"46.802212,7.03655"
7286660,Nottwil,CH,"47.127892,8.13549"
7286662,Novalles,CH,"46.831902,6.59245"
7286663,Novazzano,CH,"45.842812,8.97852"
7286667,Nunningen,CH,"47.397881,7.61636"
7286668,Nürensdorf,CH,"47.457489,8.64917"
7286671,Nyon,CH,"46.386341,6.22639"
7286673,Oberbalm,CH,"46.865459,7.40916"
7286674,Oberbipp,CH,"47.254051,7.67754"
7286676,Oberbuchsiten,CH,"47.312191,7.75985"
7286677,Oberbüren,CH,"47.442089,9.1812"
7286678,Oberburg,CH,"47.02306,7.60657"
7286680,Oberdorf (BL),CH,"47.393291,7.75172"
7286682,Oberdorf (SO),CH,"47.24015,7.49316"
7286683,Oberegg,CH,"47.416939,9.55753"
7286684,Oberembrach,CH,"47.488289,8.63393"
7286686,Oberengstringen,CH,"47.410229,8.46598"
7286687,Oberentfelden,CH,"47.354221,8.04123"
7286690,Oberglatt,CH,"47.478451,8.52403"
7286691,Obergoms,CH,"46.533081,8.3707"
7286692,Obergösgen,CH,"47.364151,7.95412"
7286693,Oberhallau,CH,"47.713921,8.47335"
7286694,Oberhelfenschwil,CH,"47.345249,9.11158"
7286696,Oberhofen (AG),CH,"47.556149,8.12536"
7286697,Oberhofen am Thunersee,CH,"46.733742,7.67761"
7286699,Oberiberg,CH,"47.030251,8.78205"
7286700,Oberkirch,CH,"47.154579,8.1022"
7286708,Oberrieden,CH,"47.272549,8.57158"
7286709,Oberriet (SG),CH,"47.334888,9.5635"
7286711,Oberrüti,CH,"47.16692,8.39862"
7286712,Obersaxen,CH,"46.719898,9.07308"
7286713,Oberschrot,CH,"46.737,7.26976"
7286715,Oberstocken,CH,"46.70676,7.55025"
7286717,Oberurnen,CH,"47.111259,9.01755"
7286718,Oberuzwil,CH,"47.421551,9.1408"
7286719,Oberweningen,CH,"47.50885,8.40591"
7286721,Oberwil (BL),CH,"47.51685,7.55075"
7286722,Oberwil im Simmental,CH,"46.65593,7.43171"
7286724,Obfelden,CH,"47.261532,8.42205"
7286725,Obstalden,CH,"47.07832,9.15372"
7286726,Ochlenberg,CH,"47.145901,7.73158"
7286727,Oekingen,CH,"47.178699,7.61204"
7286728,Oensingen,CH,"47.287949,7.72265"
7286731,Oetwil am See,CH,"47.273972,8.72353"
7286732,Oetwil an der Limmat,CH,"47.430988,8.39786"
7286733,Oftringen,CH,"47.313358,7.93896"
7286735,Ohmstal,CH,"47.159321,7.95418"
7286738,Olten,CH,"47.344841,7.90012"
7286740,Onex,CH,"46.184849,6.10053"
7286743,Opfikon,CH,"47.430161,8.5719"
7286744,Oppens,CH,"46.71534,6.69505"
7286746,Orbe,CH,"46.727001,6.54309"
7286753,Orpund,CH,"47.141811,7.30311"
7286755,Orsières,CH,"45.972252,7.10159"
7286756,Orvin,CH,"47.156239,7.19312"
7286760,Ossingen,CH,"47.612831,8.72112"
7286761,Ostermundigen,CH,"46.955891,7.4956"
7286762,Otelfingen,CH,"47.464401,8.39001"
7286763,Othmarsingen,CH,"47.401569,8.21465"
7286764,Ottenbach,CH,"47.281471,8.40942"
7286767,Pailly,CH,"46.699741,6.67349"
7286769,Palézieux,CH,"46.551979,6.8366"
7286770,Pampigny,CH,"46.586231,6.42206"
7286772,Parpan,CH,"46.77087,9.57074"
7286773,Paspels,CH,"46.75127,9.45088"
7286775,Payerne,CH,"46.819141,6.93476"
7286776,Peist,CH,"46.834511,9.68696"
7286778,Penthalaz,CH,"46.61277,6.52912"
7286781,Perrefitte,CH,"47.278061,7.31903"
7286782,Perroy,CH,"46.470181,6.35913"
7286784,Péry,CH,"47.198689,7.26329"
7286785,Peseux,CH,"46.995541,6.88949"
7286787,Pfäfers,CH,"46.933022,9.40687"
7286788,Pfäffikon,CH,"47.366379,8.79372"
7286789,Pfaffnau,CH,"47.224689,7.8851"
7286791,Pfeffingen,CH,"47.457241,7.58029"
7286792,Pfungen,CH,"47.511181,8.64247"
7286793,Pfyn,CH,"47.602219,8.95268"
7286796,Pierrafortscha,CH,"46.7812,7.1807"
7286797,Pieterlen,CH,"47.173859,7.328"
7286798,Pigniu,CH,"46.842331,9.10914"
7286801,Plaffeien,CH,"46.687099,7.3156"
7286802,Plagne,CH,"47.188629,7.27915"
7286803,Plan-les-Ouates,CH,"46.163929,6.11908"
7286804,Plasselb,CH,"46.711151,7.24367"
7286805,Pleigne,CH,"47.417469,7.2845"
7286814,Pont-en-Ogoz,CH,"46.68829,7.07683"
7286816,Ponthaux,CH,"46.816971,7.04727"
7286818,Pontresina,CH,"46.441132,9.95759"
7286819,Porrentruy,CH,"47.421291,7.07098"
7286822,Port-Valais,CH,"46.36763,6.85829"
7286824,Poschiavo,CH,"46.352558,10.06077"
7286826,Prangins,CH,"46.400688,6.25525"
7286828,Pratteln,CH,"47.518501,7.69275"
7286830,Präz,CH,"46.747551,9.39717"
7286835,Préverenges,CH,"46.516048,6.52907"
7286840,Provence,CH,"46.901241,6.68415"
7286841,Puidoux,CH,"46.509232,6.78708"
7286842,Pully,CH,"46.521519,6.66955"
7286843,Puplinge,CH,"46.210812,6.23218"
7286844,Pura,CH,"45.983158,8.86551"
7286845,Quarten,CH,"47.084332,9.22094"
7286847,Radelfingen,CH,"47.001888,7.26894"
7286848,Rafz,CH,"47.613129,8.5435"
7286852,Ramsen,CH,"47.70483,8.81468"
7286854,Rances,CH,"46.765869,6.50753"
7286855,Randa,CH,"46.097069,7.77926"
7286856,Randogne,CH,"46.328442,7.49849"
7286859,Rapperswil-Jona,CH,"47.232712,8.85646"
7286860,Raron,CH,"46.34304,7.82725"
7286864,Rebstein,CH,"47.393581,9.58973"
7286866,Rechthalten,CH,"46.763359,7.24597"
7286868,Reconvilier,CH,"47.226662,7.22297"
7286869,Regensberg,CH,"47.478119,8.42878"
7286870,Regensdorf,CH,"47.439869,8.47133"
7286871,Rehetobel,CH,"47.427841,9.4816"
7286872,Reichenbach im Kandertal,CH,"46.575321,7.73708"
7286873,Reichenburg,CH,"47.16098,8.9733"
7286874,Reiden,CH,"47.232609,7.96253"
7286875,Reigoldswil,CH,"47.395729,7.69004"
7286876,Reinach,CH,"47.261162,8.17929"
7286880,Rekingen,CH,"47.567032,8.32163"
7286884,Renan (BE),CH,"47.110641,6.90331"
7286885,Renens (VD),CH,"46.535278,6.58971"
7286890,Rhäzüns,CH,"46.786179,9.39221"
7286891,Rheineck,CH,"47.470051,9.5834"
7286892,Rheinfelden,CH,"47.555882,7.8045"
7286894,Richterswil,CH,"47.200771,8.68668"
7286899,Rickenbach (ZH),CH,"47.55122,8.79338"
7286900,Riddes,CH,"46.143009,7.23809"
7286901,Ried bei Kerzers,CH,"46.963348,7.18105"
7286904,Riederalp,CH,"46.377899,8.03052"
7286905,Riedern,CH,"47.049599,9.03958"
7286906,Riedholz,CH,"47.231918,7.57002"
7286907,Riehen,CH,"47.579418,7.65117"
7286910,Rietheim,CH,"47.602859,8.27388"
7286913,Riggisberg,CH,"46.782372,7.46024"
7286914,Ringgenberg (BE),CH,"46.708542,7.89028"
7286917,Risch,CH,"47.140541,8.441"
7286918,Riva San Vitale,CH,"45.910118,8.96376"
7286922,Roches (BE),CH,"47.30378,7.38126"
7286926,Rodersdorf,CH,"47.484558,7.44625"
7286929,Roggwil (BE),CH,"47.2365,7.81823"
7286930,Roggwil (TG),CH,"47.501919,9.3922"
7286932,Rohrbach,CH,"47.131901,7.81074"
7286935,Rolle,CH,"46.45755,6.33167"
7286936,Romainmôtier-Envy,CH,"46.687439,6.46158"
7286938,Romanel-sur-Lausanne,CH,"46.560322,6.6086"
7286939,Romanel-sur-Morges,CH,"46.556568,6.51059"
7286940,Romanshorn,CH,"47.563541,9.35639"
7286941,Römerswil,CH,"47.171429,8.25393"
7286942,Romont (BE),CH,"47.19762,7.33076"
7286943,Romont (FR),CH,"46.70013,6.91814"
7286947,Root,CH,"47.111301,8.38851"
7286948,Ropraz,CH,"46.610989,6.75373"
7286949,Rorbas,CH,"47.534142,8.56841"
7286950,Rorschach,CH,"47.475651,9.49489"
7286951,Röschenz,CH,"47.432899,7.46491"
7286952,Rossa,CH,"46.3881,9.12668"
7286955,Rossens (FR),CH,"46.723499,7.09983"
7286956,Rossinière,CH,"46.465031,7.06189"
7286961,Rothenthurm,CH,"47.098549,8.68277"
7286962,Rothrist,CH,"47.298351,7.88535"
7286964,Rougemont,CH,"46.500401,7.20939"
7286965,Roveredo (GR),CH,"46.208069,9.15097"
7286966,Rovio,CH,"45.93568,9.00028"
7286967,Rovray,CH,"46.788872,6.76668"
7286968,Rubigen,CH,"46.8997,7.54492"
7286969,Rüderswil,CH,"46.980068,7.72268"
7286970,Rüdlingen,CH,"47.586288,8.56815"
7286971,Rudolfstetten-Friedlisberg,CH,"47.368359,8.38472"
7286972,Rüdtligen-Alchenflüh,CH,"47.084862,7.56866"
7286973,Rue,CH,"46.607712,6.82751"
7286974,Rüeggisberg,CH,"46.815418,7.43189"
7286976,Rueun,CH,"46.795021,9.14055"
7286981,Rümikon,CH,"47.564281,8.38046"
7286983,Rümlang,CH,"47.447128,8.52938"
7286986,Rünenberg,CH,"47.43195,7.88038"
7286989,Rüschegg,CH,"46.745621,7.40597"
7286990,Ruschein,CH,"46.829048,9.1686"
7286991,Rüschlikon,CH,"47.304321,8.54691"
7286992,Russikon,CH,"47.40115,8.78774"
7286993,Russin,CH,"46.193871,6.01397"
7286995,Ruswil,CH,"47.07748,8.13588"
7286996,Rüte,CH,"47.303501,9.45589"
7286997,Rüthi (SG),CH,"47.294971,9.53365"
7286998,Rüti bei Büren,CH,"47.151321,7.41124"
7287001,Rüti (ZH),CH,"47.258282,8.8655"
7287004,Saanen,CH,"46.481548,7.28843"
7287005,Saas,CH,"46.915138,9.85234"
7287008,Saas-Fee,CH,"46.089199,7.89946"
7287009,Saas-Grund,CH,"46.13512,7.97257"
7287010,Sachseln,CH,"46.83408,8.24626"
7287011,Safenwil,CH,"47.31966,7.9869"
7287012,Safien,CH,"46.6576,9.29434"
7287016,Saicourt,CH,"47.252258,7.17473"
7287017,Saignelégier,CH,"47.26302,6.99153"
7287018,Saillon,CH,"46.177502,7.15877"
7287020,Saint-Aubin-Sauges,CH,"46.907089,6.75444"
7287022,Saint-Blaise,CH,"47.028839,6.98902"
7287023,Saint-Brais,CH,"47.308769,7.1187"
7287024,Saint-Cergue,CH,"46.451481,6.12732"
7287026,Sainte-Croix,CH,"46.823689,6.48894"
7287029,Saint-Imier,CH,"47.151669,6.9894"
7287030,Saint-Légier-La Chiésaz,CH,"46.489948,6.89818"
7287032,Saint-Livres,CH,"46.518059,6.38014"
7287034,Saint-Maurice,CH,"46.198421,7.01069"
7287036,Saint-Prex,CH,"46.485439,6.44926"
7287039,Saint-Sulpice (VD),CH,"46.513,6.55994"
7287041,Sâles,CH,"46.638641,6.97373"
7287042,Salgesch,CH,"46.313309,7.57481"
7287044,Salmsach,CH,"47.549789,9.35447"
7287045,Salouf,CH,"46.612381,9.53296"
7287046,Salvan,CH,"46.110271,6.95991"
7287047,Salvenach,CH,"46.91412,7.15229"
7287048,Samedan,CH,"46.465851,9.85747"
7287049,Samnaun,CH,"46.952221,10.36647"
7287053,Sargans,CH,"47.055618,9.44881"
7287054,Sarmenstorf,CH,"47.311329,8.2527"
7287056,Sarnen,CH,"46.898449,8.17646"
7287059,Satigny,CH,"46.214062,6.03683"
7287060,Sattel,CH,"47.079971,8.63183"
7287062,Saulcy,CH,"47.302582,7.16072"
7287064,Savièse,CH,"46.309341,7.31146"
7287065,Savigny,CH,"46.548882,6.72704"
7287066,Savognin,CH,"46.581409,9.60233"
7287068,Saxeten,CH,"46.625099,7.82745"
7287069,Saxon,CH,"46.136261,7.18439"
7287070,Schaffhausen,CH,"47.72139,8.62473"
7287073,S-chanf,CH,"46.624939,9.991"
7287074,Schangnau,CH,"46.811169,7.88341"
7287075,Schänis,CH,"47.172668,9.06672"
7287076,Scharans,CH,"46.718319,9.4825"
7287077,Schattdorf,CH,"46.849361,8.67129"
7287079,Schelten,CH,"47.330719,7.55071"
7287080,Schenkon,CH,"47.180988,8.13373"
7287084,Schiers,CH,"46.992329,9.74605"
7287085,Schinznach-Bad,CH,"47.453819,8.16869"
7287086,Schinznach-Dorf,CH,"47.454311,8.13894"
7287088,Schlatt-Haslen,CH,"47.362751,9.38324"
7287090,Schlatt (ZH),CH,"47.470669,8.82705"
7287092,Schleitheim,CH,"47.748669,8.49451"
7287094,Schlieren,CH,"47.394989,8.44884"
7287097,Schluein,CH,"46.788849,9.2224"
7287098,Schmerikon,CH,"47.225922,8.94714"
7287103,Schneisingen,CH,"47.52494,8.36168"
7287106,Schöftland,CH,"47.305351,8.0557"
7287107,Schönenberg (ZH),CH,"47.193958,8.64004"
7287108,Schönenbuch,CH,"47.535191,7.50611"
7287109,Schönengrund,CH,"47.320709,9.23175"
7287110,Schönenwerd,CH,"47.37315,8.00951"
7287112,Schönholzerswilen,CH,"47.515099,9.13313"
7287113,Schötz,CH,"47.168221,7.98725"
7287114,Schübelbach,CH,"47.154888,8.93328"
7287116,Schüpfen,CH,"47.03577,7.37466"
7287117,Schüpfheim,CH,"46.947071,8.01149"
7287118,Schwaderloch,CH,"47.585838,8.14577"
7287123,Schwarzenberg,CH,"46.995998,8.18436"
7287125,Schwellbrunn,CH,"47.351791,9.23472"
7287126,Schwende,CH,"47.280708,9.39302"
7287128,Schwerzenbach,CH,"47.381821,8.65589"
7287129,Schwyz,CH,"47.023449,8.67464"
7287130,Scuol,CH,"46.734631,10.32633"
7287131,Seeberg,CH,"47.142181,7.68299"
7287132,Seedorf (BE),CH,"47.027149,7.31328"
7287133,Seedorf (UR),CH,"46.879189,8.58587"
7287134,Seegräben,CH,"47.341782,8.76767"
7287136,Seelisberg,CH,"46.958,8.57257"
7287137,Seengen,CH,"47.329262,8.2088"
7287139,Seewis im Prättigau,CH,"47.022251,9.65988"
7287140,Seftigen,CH,"46.790371,7.53917"
7287144,Selzach,CH,"47.217232,7.44838"
7287145,Sembrancher,CH,"46.06937,7.14579"
7287146,Sementina,CH,"46.189789,8.96997"
7287148,Sempach,CH,"47.139481,8.19905"
7287149,Semsales,CH,"46.569851,6.95574"
7287152,Sennwald,CH,"47.243912,9.47681"
7287153,Sent,CH,"46.825161,10.34049"
7287154,Seon,CH,"47.34819,8.15755"
7287158,Seuzach,CH,"47.534248,8.72608"
7287160,Sevelen,CH,"47.121071,9.47742"
7287162,Sevgein,CH,"46.757561,9.2226"
7287164,Siblingen,CH,"47.721901,8.52524"
7287165,Sierre,CH,"46.278301,7.51572"
7287168,Signau,CH,"46.915482,7.73881"
7287170,Sigriswil,CH,"46.735291,7.74775"
7287171,Silenen,CH,"46.776932,8.75168"
7287172,Sils im Domleschg,CH,"46.690769,9.46489"
7287173,Silvaplana,CH,"46.462589,9.78604"
7287174,Simplon,CH,"46.2029,8.03625"
7287175,Sins,CH,"47.190651,8.39561"
7287176,Sion,CH,"46.23045,7.36606"
7287177,Sirnach,CH,"47.454529,9.0021"
7287178,Siselen,CH,"47.032581,7.19602"
7287180,Sissach,CH,"47.472198,7.80769"
7287183,Soazza,CH,"46.35146,9.22587"
7287186,Solothurn,CH,"47.208382,7.53009"
7287187,Sommeri,CH,"47.571251,9.28383"
7287188,Sonceboz-Sombeval,CH,"47.19154,7.17846"
7287191,Sonvilier,CH,"47.142181,6.95225"
7287194,Sorengo,CH,"45.99987,8.9355"
7287196,Sornetan,CH,"47.27264,7.21755"
7287202,Soyhières,CH,"47.400162,7.37795"
7287203,Speicher,CH,"47.41291,9.44366"
7287204,Spiez,CH,"46.686569,7.67062"
7287205,Spiringen,CH,"46.878391,8.84351"
7287206,Splügen,CH,"46.542519,9.31336"
7287207,Spreitenbach,CH,"47.4179,8.36738"
7287209,Stabio,CH,"45.84766,8.93294"
7287210,Stadel,CH,"47.537971,8.47014"
7287211,Stäfa,CH,"47.24649,8.73372"
7287212,Staffelbach,CH,"47.283058,8.0387"
7287213,Staldenried,CH,"46.217609,7.91015"
7287214,Stalden (VS),CH,"46.233528,7.87708"
7287215,Stallikon,CH,"47.318642,8.49208"
7287216,Stampa,CH,"46.36557,9.69277"
7287217,Stans,CH,"46.958858,8.36333"
7287218,Stansstad,CH,"46.983379,8.35645"
7287219,St. Antoni,CH,"46.818588,7.28246"
7287220,St. Antönien,CH,"46.9743,9.84184"
7287221,Starrkirch-Wil,CH,"47.343021,7.92708"
7287222,Staufen,CH,"47.378731,8.15998"
7287223,Steckborn,CH,"47.658241,8.99054"
7287224,Steffisburg,CH,"46.781448,7.6327"
7287227,Stein,CH,"47.54517,7.95275"
7287228,Stein am Rhein,CH,"47.666592,8.85779"
7287230,Steinen,CH,"47.051739,8.6095"
7287231,Steinerberg,CH,"47.067471,8.58119"
7287233,Steinhof,CH,"47.159161,7.68659"
7287234,Steinmaur,CH,"47.497711,8.44334"
